Passenger_Record_ID,Flight_ID,Passenger_Count,Ticket_Class,Ticket_Revenue
3660,3660,218,Business,1744000
3661,3661,220,Business,1760000
3662,3662,155,Economy,465000
3663,3663,249,Business,1992000
3664,3664,135,Business,1080000
3665,3665,87,Business,696000
3666,3666,195,Economy,585000
3667,3667,57,Business,456000
3668,3668,243,Business,1944000
3669,3669,197,Business,1576000
3670,3670,246,Business,1968000
3671,3671,234,Business,1872000
3672,3672,155,Business,1240000
3673,3673,195,Economy,585000
3674,3674,157,Economy,471000
3675,3675,237,Business,1896000
3676,3676,179,Business,1432000
3677,3677,219,Economy,657000
3678,3678,113,Business,904000
3679,3679,93,Economy,279000
3680,3680,228,Business,1824000
3681,3681,150,Economy,450000
3682,3682,155,Economy,465000
3683,3683,114,Business,912000
3684,3684,114,Business,912000
3685,3685,167,Business,1336000
3686,3686,173,Economy,519000
3687,3687,231,Economy,693000
3688,3688,157,Economy,471000
3689,3689,144,Economy,432000
3690,3690,216,Economy,648000
3691,3691,185,Business,1480000
3692,3692,116,Economy,348000
3693,3693,160,Economy,480000
3694,3694,125,Business,1000000
3695,3695,98,Business,784000
3696,3696,213,Economy,639000
3697,3697,56,Economy,168000
3698,3698,64,Business,512000
3699,3699,134,Business,1072000
3700,3700,202,Economy,606000
3701,3701,234,Economy,702000
3702,3702,87,Business,696000
3703,3703,86,Business,688000
3704,3704,171,Business,1368000
3705,3705,65,Economy,195000
3706,3706,50,Economy,150000
3707,3707,224,Economy,672000
3708,3708,229,Business,1832000
3709,3709,86,Economy,258000
3710,3710,94,Economy,282000
3711,3711,191,Business,1528000
3712,3712,234,Economy,702000
3713,3713,211,Economy,633000
3714,3714,243,Business,1944000
3715,3715,208,Business,1664000
3716,3716,132,Business,1056000
3717,3717,221,Economy,663000
3718,3718,72,Economy,216000
3719,3719,143,Economy,429000
3720,3720,130,Economy,390000
3721,3721,115,Business,920000
3722,3722,188,Economy,564000
3723,3723,226,Business,1808000
3724,3724,107,Economy,321000
3725,3725,78,Business,624000
3726,3726,132,Business,1056000
3727,3727,228,Economy,684000
3728,3728,178,Economy,534000
3729,3729,182,Business,1456000
3730,3730,164,Business,1312000
3731,3731,83,Economy,249000
3732,3732,174,Business,1392000
3733,3733,127,Economy,381000
3734,3734,68,Economy,204000
3735,3735,137,Economy,411000
3736,3736,217,Economy,651000
3737,3737,130,Business,1040000
3738,3738,243,Business,1944000
3739,3739,144,Business,1152000
3740,3740,241,Business,1928000
3741,3741,121,Business,968000
3742,3742,194,Business,1552000
3743,3743,87,Economy,261000
3744,3744,220,Economy,660000
3745,3745,89,Business,712000
3746,3746,222,Economy,666000
3747,3747,217,Economy,651000
3748,3748,248,Business,1984000
3749,3749,169,Economy,507000
3750,3750,137,Economy,411000
3751,3751,139,Economy,417000
3752,3752,79,Economy,237000
3753,3753,212,Economy,636000
3754,3754,243,Economy,729000
3755,3755,221,Business,1768000
3756,3756,181,Economy,543000
3757,3757,241,Business,1928000
3758,3758,182,Economy,546000
3759,3759,225,Economy,675000
3760,3760,115,Business,920000
3761,3761,144,Economy,432000
3762,3762,76,Business,608000
3763,3763,201,Economy,603000
3764,3764,105,Business,840000
3765,3765,94,Business,752000
3766,3766,117,Economy,351000
3767,3767,205,Economy,615000
3768,3768,54,Business,432000
3769,3769,157,Business,1256000
3770,3770,96,Economy,288000
3771,3771,182,Economy,546000
3772,3772,54,Economy,162000
3773,3773,225,Business,1800000
3774,3774,170,Economy,510000
3775,3775,122,Business,976000
3776,3776,96,Business,768000
3777,3777,239,Economy,717000
3778,3778,204,Business,1632000
3779,3779,53,Business,424000
3780,3780,226,Business,1808000
3781,3781,140,Economy,420000
3782,3782,114,Business,912000
3783,3783,145,Economy,435000
3784,3784,129,Economy,387000
3785,3785,136,Business,1088000
3786,3786,110,Economy,330000
3787,3787,197,Economy,591000
3788,3788,149,Economy,447000
3789,3789,168,Economy,504000
3790,3790,158,Economy,474000
3791,3791,185,Business,1480000
3792,3792,131,Economy,393000
3793,3793,62,Economy,186000
3794,3794,214,Economy,642000
3795,3795,92,Business,736000
3796,3796,141,Economy,423000
3797,3797,233,Economy,699000
3798,3798,227,Business,1816000
3799,3799,69,Economy,207000
3800,3800,97,Business,776000
3801,3801,149,Economy,447000
3802,3802,68,Economy,204000
3803,3803,118,Economy,354000
3804,3804,66,Business,528000
3805,3805,205,Business,1640000
3806,3806,85,Business,680000
3807,3807,215,Economy,645000
3808,3808,131,Business,1048000
3809,3809,119,Business,952000
3810,3810,165,Business,1320000
3811,3811,203,Economy,609000
3812,3812,50,Business,400000
3813,3813,130,Business,1040000
3814,3814,179,Business,1432000
3815,3815,213,Business,1704000
3816,3816,233,Economy,699000
3817,3817,84,Business,672000
3818,3818,176,Business,1408000
3819,3819,76,Economy,228000
3820,3820,244,Business,1952000
3821,3821,233,Business,1864000
3822,3822,95,Economy,285000
3823,3823,197,Economy,591000
3824,3824,57,Business,456000
3825,3825,142,Economy,426000
3826,3826,121,Business,968000
3827,3827,163,Economy,489000
3828,3828,140,Business,1120000
3829,3829,75,Economy,225000
3830,3830,152,Economy,456000
3831,3831,111,Economy,333000
3832,3832,143,Business,1144000
3833,3833,210,Economy,630000
3834,3834,110,Business,880000
3835,3835,197,Business,1576000
3836,3836,117,Economy,351000
3837,3837,78,Business,624000
3838,3838,95,Business,760000
3839,3839,214,Business,1712000
3840,3840,150,Business,1200000
3841,3841,139,Business,1112000
3842,3842,230,Business,1840000
3843,3843,182,Economy,546000
3844,3844,137,Business,1096000
3845,3845,176,Business,1408000
3846,3846,156,Economy,468000
3847,3847,115,Economy,345000
3848,3848,192,Economy,576000
3849,3849,95,Business,760000
3850,3850,234,Economy,702000
3851,3851,57,Business,456000
3852,3852,214,Economy,642000
3853,3853,150,Business,1200000
3854,3854,234,Business,1872000
3855,3855,191,Economy,573000
3856,3856,182,Business,1456000
3857,3857,122,Economy,366000
3858,3858,172,Business,1376000
3859,3859,92,Economy,276000
3860,3860,226,Business,1808000
3861,3861,172,Economy,516000
3862,3862,221,Economy,663000
3863,3863,233,Economy,699000
3864,3864,97,Business,776000
3865,3865,207,Business,1656000
3866,3866,210,Economy,630000
3867,3867,214,Business,1712000
3868,3868,227,Business,1816000
3869,3869,56,Economy,168000
3870,3870,244,Economy,732000
3871,3871,220,Economy,660000
3872,3872,89,Business,712000
3873,3873,81,Business,648000
3874,3874,154,Economy,462000
3875,3875,232,Economy,696000
3876,3876,143,Business,1144000
3877,3877,160,Economy,480000
3878,3878,138,Business,1104000
3879,3879,126,Economy,378000
3880,3880,58,Economy,174000
3881,3881,186,Economy,558000
3882,3882,113,Economy,339000
3883,3883,222,Economy,666000
3884,3884,140,Business,1120000
3885,3885,238,Economy,714000
3886,3886,144,Economy,432000
3887,3887,247,Business,1976000
3888,3888,142,Economy,426000
3889,3889,143,Economy,429000
3890,3890,215,Economy,645000
3891,3891,223,Economy,669000
3892,3892,173,Economy,519000
3893,3893,119,Business,952000
3894,3894,152,Business,1216000
3895,3895,113,Economy,339000
3896,3896,144,Business,1152000
3897,3897,212,Economy,636000
3898,3898,61,Business,488000
3899,3899,97,Economy,291000
3900,3900,112,Economy,336000
3901,3901,222,Economy,666000
3902,3902,55,Business,440000
3903,3903,94,Business,752000
3904,3904,139,Business,1112000
3905,3905,150,Business,1200000
3906,3906,209,Business,1672000
3907,3907,245,Business,1960000
3908,3908,153,Economy,459000
3909,3909,180,Economy,540000
3910,3910,176,Business,1408000
3911,3911,179,Economy,537000
3912,3912,69,Economy,207000
3913,3913,88,Economy,264000
3914,3914,189,Business,1512000
3915,3915,238,Business,1904000
3916,3916,85,Business,680000
3917,3917,141,Economy,423000
3918,3918,58,Business,464000
3919,3919,93,Economy,279000
3920,3920,124,Economy,372000
3921,3921,102,Economy,306000
3922,3922,79,Economy,237000
3923,3923,164,Economy,492000
3924,3924,115,Economy,345000
3925,3925,87,Business,696000
3926,3926,87,Economy,261000
3927,3927,210,Economy,630000
3928,3928,248,Economy,744000
3929,3929,104,Economy,312000
3930,3930,125,Business,1000000
3931,3931,165,Economy,495000
3932,3932,134,Business,1072000
3933,3933,72,Economy,216000
3934,3934,247,Business,1976000
3935,3935,191,Business,1528000
3936,3936,145,Business,1160000
3937,3937,98,Economy,294000
3938,3938,162,Business,1296000
3939,3939,163,Economy,489000
3940,3940,94,Business,752000
3941,3941,204,Business,1632000
3942,3942,145,Economy,435000
3943,3943,244,Business,1952000
3944,3944,98,Economy,294000
3945,3945,51,Economy,153000
3946,3946,237,Economy,711000
3947,3947,243,Business,1944000
3948,3948,152,Business,1216000
3949,3949,108,Business,864000
3950,3950,109,Business,872000
3951,3951,71,Business,568000
3952,3952,138,Economy,414000
3953,3953,155,Business,1240000
3954,3954,223,Economy,669000
3955,3955,102,Business,816000
3956,3956,68,Business,544000
3957,3957,98,Economy,294000
3958,3958,66,Economy,198000
3959,3959,176,Economy,528000
3960,3960,204,Business,1632000
3961,3961,68,Business,544000
3962,3962,79,Economy,237000
3963,3963,127,Economy,381000
3964,3964,223,Business,1784000
3965,3965,155,Economy,465000
3966,3966,113,Economy,339000
3967,3967,81,Economy,243000
3968,3968,230,Business,1840000
3969,3969,200,Business,1600000
3970,3970,85,Business,680000
3971,3971,59,Economy,177000
3972,3972,108,Economy,324000
3973,3973,151,Business,1208000
3974,3974,167,Business,1336000
3975,3975,206,Economy,618000
3976,3976,60,Business,480000
3977,3977,215,Economy,645000
3978,3978,128,Business,1024000
3979,3979,209,Business,1672000
3980,3980,140,Business,1120000
3981,3981,151,Business,1208000
3982,3982,229,Business,1832000
3983,3983,178,Business,1424000
3984,3984,63,Economy,189000
3985,3985,180,Economy,540000
3986,3986,79,Economy,237000
3987,3987,208,Business,1664000
3988,3988,178,Business,1424000
3989,3989,223,Business,1784000
3990,3990,191,Economy,573000
3991,3991,213,Business,1704000
3992,3992,223,Economy,669000
3993,3993,232,Business,1856000
3994,3994,213,Economy,639000
3995,3995,220,Economy,660000
3996,3996,154,Economy,462000
3997,3997,92,Business,736000
3998,3998,192,Economy,576000
3999,3999,87,Business,696000
4000,4000,138,Economy,414000
4001,4001,93,Economy,279000
4002,4002,158,Business,1264000
4003,4003,104,Economy,312000
4004,4004,104,Economy,312000
4005,4005,127,Business,1016000
4006,4006,235,Economy,705000
4007,4007,156,Economy,468000
4008,4008,106,Economy,318000
4009,4009,233,Economy,699000
4010,4010,179,Economy,537000
4011,4011,173,Economy,519000
4012,4012,211,Business,1688000
4013,4013,98,Economy,294000
4014,4014,113,Economy,339000
4015,4015,136,Business,1088000
4016,4016,185,Economy,555000
4017,4017,118,Business,944000
4018,4018,235,Economy,705000
4019,4019,220,Economy,660000
4020,4020,111,Economy,333000
4021,4021,170,Business,1360000
4022,4022,101,Business,808000
4023,4023,82,Economy,246000
4024,4024,69,Economy,207000
4025,4025,236,Economy,708000
4026,4026,237,Business,1896000
4027,4027,240,Business,1920000
4028,4028,161,Economy,483000
4029,4029,233,Business,1864000
4030,4030,86,Business,688000
4031,4031,237,Business,1896000
4032,4032,155,Business,1240000
4033,4033,154,Economy,462000
4034,4034,100,Business,800000
4035,4035,78,Economy,234000
4036,4036,186,Economy,558000
4037,4037,135,Business,1080000
4038,4038,89,Business,712000
4039,4039,245,Business,1960000
4040,4040,220,Business,1760000
4041,4041,149,Business,1192000
4042,4042,72,Economy,216000
4043,4043,152,Economy,456000
4044,4044,57,Economy,171000
4045,4045,123,Economy,369000
4046,4046,113,Business,904000
4047,4047,200,Business,1600000
4048,4048,142,Business,1136000
4049,4049,169,Business,1352000
4050,4050,158,Economy,474000
4051,4051,145,Economy,435000
4052,4052,233,Business,1864000
4053,4053,191,Economy,573000
4054,4054,129,Economy,387000
4055,4055,152,Business,1216000
4056,4056,66,Business,528000
4057,4057,69,Economy,207000
4058,4058,164,Business,1312000
4059,4059,61,Business,488000
4060,4060,173,Business,1384000
4061,4061,171,Economy,513000
4062,4062,121,Business,968000
4063,4063,218,Economy,654000
4064,4064,134,Business,1072000
4065,4065,209,Business,1672000
4066,4066,214,Business,1712000
4067,4067,159,Economy,477000
4068,4068,67,Economy,201000
4069,4069,78,Business,624000
4070,4070,184,Business,1472000
4071,4071,89,Economy,267000
4072,4072,150,Business,1200000
4073,4073,169,Economy,507000
4074,4074,183,Business,1464000
4075,4075,197,Economy,591000
4076,4076,104,Business,832000
4077,4077,233,Economy,699000
4078,4078,122,Business,976000
4079,4079,230,Business,1840000
4080,4080,249,Business,1992000
4081,4081,137,Business,1096000
4082,4082,174,Business,1392000
4083,4083,210,Business,1680000
4084,4084,71,Economy,213000
4085,4085,99,Business,792000
4086,4086,76,Business,608000
4087,4087,97,Business,776000
4088,4088,115,Business,920000
4089,4089,190,Economy,570000
4090,4090,179,Economy,537000
4091,4091,95,Business,760000
4092,4092,120,Business,960000
4093,4093,177,Business,1416000
4094,4094,60,Business,480000
4095,4095,75,Business,600000
4096,4096,240,Business,1920000
4097,4097,98,Economy,294000
4098,4098,112,Economy,336000
4099,4099,70,Economy,210000
4100,4100,226,Economy,678000
4101,4101,128,Business,1024000
4102,4102,129,Business,1032000
4103,4103,58,Economy,174000
4104,4104,198,Economy,594000
4105,4105,230,Business,1840000
4106,4106,165,Economy,495000
4107,4107,169,Economy,507000
4108,4108,104,Business,832000
4109,4109,90,Economy,270000
4110,4110,55,Business,440000
4111,4111,50,Economy,150000
4112,4112,144,Business,1152000
4113,4113,241,Business,1928000
4114,4114,182,Business,1456000
4115,4115,75,Economy,225000
4116,4116,50,Economy,150000
4117,4117,50,Economy,150000
4118,4118,142,Economy,426000
4119,4119,87,Business,696000
4120,4120,90,Economy,270000
4121,4121,205,Business,1640000
4122,4122,182,Economy,546000
4123,4123,198,Business,1584000
4124,4124,112,Business,896000
4125,4125,135,Business,1080000
4126,4126,133,Economy,399000
4127,4127,189,Economy,567000
4128,4128,183,Business,1464000
4129,4129,206,Economy,618000
4130,4130,158,Business,1264000
4131,4131,153,Economy,459000
4132,4132,238,Economy,714000
4133,4133,84,Economy,252000
4134,4134,124,Economy,372000
4135,4135,174,Business,1392000
4136,4136,101,Economy,303000
4137,4137,82,Economy,246000
4138,4138,202,Economy,606000
4139,4139,63,Business,504000
4140,4140,102,Business,816000
4141,4141,110,Business,880000
4142,4142,62,Business,496000
4143,4143,64,Business,512000
4144,4144,104,Business,832000
4145,4145,230,Economy,690000
4146,4146,249,Business,1992000
4147,4147,96,Business,768000
4148,4148,222,Economy,666000
4149,4149,146,Economy,438000
4150,4150,124,Economy,372000
4151,4151,241,Economy,723000
4152,4152,64,Business,512000
4153,4153,70,Business,560000
4154,4154,85,Business,680000
4155,4155,247,Business,1976000
4156,4156,202,Economy,606000
4157,4157,93,Business,744000
4158,4158,178,Business,1424000
4159,4159,91,Economy,273000
4160,4160,236,Economy,708000
4161,4161,82,Economy,246000
4162,4162,152,Business,1216000
4163,4163,209,Business,1672000
4164,4164,243,Economy,729000
4165,4165,202,Economy,606000
4166,4166,89,Business,712000
4167,4167,235,Business,1880000
4168,4168,146,Economy,438000
4169,4169,164,Business,1312000
4170,4170,151,Business,1208000
4171,4171,113,Business,904000
4172,4172,196,Economy,588000
4173,4173,77,Economy,231000
4174,4174,129,Economy,387000
4175,4175,161,Economy,483000
4176,4176,219,Economy,657000
4177,4177,135,Business,1080000
4178,4178,227,Economy,681000
4179,4179,155,Business,1240000
4180,4180,97,Business,776000
4181,4181,234,Economy,702000
4182,4182,58,Economy,174000
4183,4183,207,Economy,621000
4184,4184,195,Economy,585000
4185,4185,222,Economy,666000
4186,4186,159,Business,1272000
4187,4187,132,Economy,396000
4188,4188,127,Business,1016000
4189,4189,115,Economy,345000
4190,4190,188,Economy,564000
4191,4191,139,Business,1112000
4192,4192,121,Economy,363000
4193,4193,244,Economy,732000
4194,4194,64,Business,512000
4195,4195,158,Economy,474000
4196,4196,89,Economy,267000
4197,4197,190,Economy,570000
4198,4198,135,Economy,405000
4199,4199,82,Economy,246000
4200,4200,175,Business,1400000
4201,4201,179,Business,1432000
4202,4202,158,Economy,474000
4203,4203,159,Business,1272000
4204,4204,211,Business,1688000
4205,4205,65,Economy,195000
4206,4206,63,Economy,189000
4207,4207,95,Business,760000
4208,4208,99,Business,792000
4209,4209,162,Business,1296000
4210,4210,182,Economy,546000
4211,4211,92,Business,736000
4212,4212,195,Business,1560000
4213,4213,97,Business,776000
4214,4214,241,Economy,723000
4215,4215,203,Business,1624000
4216,4216,247,Economy,741000
4217,4217,191,Economy,573000
4218,4218,243,Economy,729000
4219,4219,238,Business,1904000
4220,4220,70,Economy,210000
4221,4221,104,Economy,312000
4222,4222,165,Business,1320000
4223,4223,157,Economy,471000
4224,4224,51,Economy,153000
4225,4225,180,Economy,540000
4226,4226,62,Economy,186000
4227,4227,70,Economy,210000
4228,4228,210,Economy,630000
4229,4229,197,Business,1576000
4230,4230,174,Business,1392000
4231,4231,195,Economy,585000
4232,4232,87,Economy,261000
4233,4233,74,Business,592000
4234,4234,215,Business,1720000
4235,4235,192,Economy,576000
4236,4236,206,Economy,618000
4237,4237,146,Economy,438000
4238,4238,241,Business,1928000
4239,4239,81,Business,648000
4240,4240,249,Business,1992000
